ticker,tipo_provento,data_com,data_pagamento,valor
CEBR5,DIVIDENDO,1698796800000000000,1699574400000000000,0.430527
CEBR5,DIVIDENDO,1682985600000000000,1683849600000000000,1.491369
CEBR5,DIVIDENDO,1651017600000000000,1656028800000000000,3.541792
CEBR5,DIVIDENDO,1620172800000000000,1620950400000000000,36.902198
CEBR5,DIVIDENDO,1595808000000000000,1609286400000000000,3.926264
CEBR5,DIVIDENDO,1557100800000000000,1561680000000000000,3.9263
CEBR5,DIVIDENDO,1525392000000000000,1530230400000000000,3.926264
CEBR6,DIVIDENDO,1698796800000000000,1699574400000000000,0.47358
CEBR6,JRS CAP PROPRIO,1698796800000000000,1699574400000000000,0.802731
CEBR6,DIVIDENDO,1682985600000000000,1683849600000000000,1.640506
CEBR6,DIVIDENDO,1651017600000000000,1656028800000000000,3.895971
CEBR6,DIVIDENDO,1620172800000000000,1620950400000000000,40.592417
CEBR6,DIVIDENDO,1595808000000000000,1609286400000000000,1.834958
CEBR6,DIVIDENDO,1557100800000000000,1561680000000000000,0.0532
CEBR6,DIVIDENDO,1525392000000000000,1530230400000000000,0.202268
CEDO3,DIVIDENDO,1395360000000000000,1398384000000000000,0.2
CEDO3,DIVIDENDO,1382659200000000000,1383868800000000000,0.4
CEDO3,DIVIDENDO,1359676800000000000,1366934400000000000,0.3
CEDO3,DIVIDENDO,1354579200000000000,1355443200000000000,0.3
CEDO3,DIVIDENDO,1330300800000000000,1335744000000000000,0.18
CEDO3,DIVIDENDO,1295827200000000000,1327363200000000000,1.0
CEDO3,JRS CAP PROPRIO,1313971200000000000,1316044800000000000,0.4235
CEDO3,DIVIDENDO,1295827200000000000,1301011200000000000,0.5
CEDO3,DIVIDENDO,1264723200000000000,1296259200000000000,1.0
CEDO3,JRS CAP PROPRIO,1282262400000000000,1284681600000000000,1.1765
CEDO3,DIVIDENDO,1264723200000000000,1269561600000000000,0.5
CEDO3,JRS CAP PROPRIO,1229644800000000000,1261180800000000000,1.24
CEDO3,DIVIDENDO,1240531200000000000,1243555200000000000,0.1
CEDO3,JRS CAP PROPRIO,1227139200000000000,1229644800000000000,0.59
CEDO4,DIVIDENDO,1395360000000000000,1398384000000000000,0.2
CEDO4,DIVIDENDO,1382659200000000000,1383868800000000000,0.4
CEDO4,DIVIDENDO,1359676800000000000,1366934400000000000,0.3
CEDO4,DIVIDENDO,1354579200000000000,1355443200000000000,0.3
CEDO4,DIVIDENDO,1330300800000000000,1335744000000000000,0.18
CEDO4,DIVIDENDO,1295827200000000000,1327363200000000000,1.0
CEDO4,JRS CAP PROPRIO,1313971200000000000,1316044800000000000,0.4235
CEDO4,DIVIDENDO,1295827200000000000,1301011200000000000,0.5
CEDO4,DIVIDENDO,1264723200000000000,1296259200000000000,1.0
CEDO4,JRS CAP PROPRIO,1282262400000000000,1284681600000000000,1.1765
CEDO4,DIVIDENDO,1264723200000000000,1269561600000000000,0.5
CEDO4,JRS CAP PROPRIO,1229644800000000000,1261180800000000000,1.24
CEDO4,DIVIDENDO,1240531200000000000,1243555200000000000,0.1
CEDO4,JRS CAP PROPRIO,1227139200000000000,1229644800000000000,0.59
CEEB3,JRS CAP PROPRIO,1704326400000000000,1735603200000000000,0.385825
CEEB3,DIVIDENDO,1690761600000000000,1703635200000000000,2.097018
CEEB3,JRS CAP PROPRIO,1696377600000000000,1703635200000000000,0.401865
CEEB3,JRS CAP PROPRIO,1688342400000000000,1694736000000000000,0.435088
CEEB3,JRS CAP PROPRIO,1678406400000000000,1689897600000000000,0.42437
CEEB3,DIVIDENDO,1681776000000000000,1683158400000000000,0.808856
CEEB3,JRS CAP PROPRIO,1672790400000000000,1679961600000000000,0.395962
CEEB3,DIVIDENDO,1650240000000000000,1672444800000000000,2.216822
CEEB3,JRS CAP PROPRIO,1664928000000000000,1671494400000000000,0.379526
CEEB3,DIVIDENDO,1659312000000000000,1660608000000000000,2.581514
CEEB3,JRS CAP PROPRIO,1649030400000000000,1660608000000000000,0.358113
CEEB3,JRS CAP PROPRIO,1656979200000000000,1660608000000000000,0.390459
CEEB3,DIVIDENDO,1650326400000000000,1653350400000000000,2.216822
CEEB3,JRS CAP PROPRIO,1641340800000000000,1648598400000000000,0.519224
CEEB3,JRS CAP PROPRIO,1641427200000000000,1648598400000000000,0.519224
CEEB3,DIVIDENDO,1638748800000000000,1640044800000000000,1.940389
CEEB3,DIVIDENDO,1638489600000000000,1640044800000000000,1.940389
CEEB3,JRS CAP PROPRIO,1625443200000000000,1634169600000000000,0.514756
CEEB3,DIVIDENDO,1625443200000000000,1626998400000000000,3.035235
CEEB3,DIVIDENDO,1617840000000000000,1620777600000000000,0.085435
CEEB3,JRS CAP PROPRIO,1609891200000000000,1616025600000000000,0.971818
CEEB3,JRS CAP PROPRIO,1578268800000000000,1593475200000000000,0.499086
CEEB3,JRS CAP PROPRIO,1546560000000000000,1553817600000000000,0.710101
CEEB3,DIVIDENDO,1550534400000000000,1551225600000000000,1.849222
CEEB3,JRS CAP PROPRIO,1530576000000000000,1546214400000000000,0.473347
CEEB3,JRS CAP PROPRIO,1482192000000000000,1487030400000000000,0.600759
CEEB3,JRS CAP PROPRIO,1458691200000000000,1483142400000000000,0.034183
CEEB3,JRS CAP PROPRIO,1470268800000000000,1472083200000000000,0.600759
CEEB3,JRS CAP PROPRIO,1434672000000000000,1451433600000000000,0.19904
CEEB3,DIVIDENDO,1434672000000000000,1451433600000000000,0.214132
CEEB3,JRS CAP PROPRIO,1419897600000000000,1451433600000000000,0.622781
CEEB5,JRS CAP PROPRIO,1704326400000000000,1735603200000000000,0.385825
CEEB5,DIVIDENDO,1690761600000000000,1703635200000000000,2.097018
CEEB5,JRS CAP PROPRIO,1696377600000000000,1703635200000000000,0.401865
CEEB5,JRS CAP PROPRIO,1688342400000000000,1694736000000000000,0.435088
CEEB5,JRS CAP PROPRIO,1678406400000000000,1689897600000000000,0.42437
CEEB5,DIVIDENDO,1681776000000000000,1683158400000000000,0.808856
CEEB5,JRS CAP PROPRIO,1672790400000000000,1679961600000000000,0.395962
CEEB5,DIVIDENDO,1650240000000000000,1672444800000000000,2.216822
CEEB5,JRS CAP PROPRIO,1664928000000000000,1671494400000000000,0.379526
CEEB5,DIVIDENDO,1659312000000000000,1660608000000000000,2.581514
CEEB5,JRS CAP PROPRIO,1649030400000000000,1660608000000000000,0.358113
CEEB5,JRS CAP PROPRIO,1656979200000000000,1660608000000000000,0.390459
CEEB5,DIVIDENDO,1650326400000000000,1653350400000000000,2.216822
CEEB5,JRS CAP PROPRIO,1641340800000000000,1648598400000000000,0.519224
CEEB5,JRS CAP PROPRIO,1641427200000000000,1648598400000000000,0.519224
CEEB5,DIVIDENDO,1638748800000000000,1640044800000000000,1.940389
CEEB5,DIVIDENDO,1638489600000000000,1640044800000000000,1.940389
CEEB5,JRS CAP PROPRIO,1625443200000000000,1634169600000000000,0.514756
CEEB5,DIVIDENDO,1625443200000000000,1626998400000000000,3.035235
CEEB5,DIVIDENDO,1617840000000000000,1620777600000000000,0.085435
CEEB5,JRS CAP PROPRIO,1609891200000000000,1616025600000000000,0.971818
CEEB5,JRS CAP PROPRIO,1578268800000000000,1593475200000000000,0.499086
CEEB5,JRS CAP PROPRIO,1546560000000000000,1553817600000000000,0.710101
CEEB5,DIVIDENDO,1550534400000000000,1551225600000000000,1.849222
CEEB5,JRS CAP PROPRIO,1530576000000000000,1546214400000000000,0.473347
CEEB5,JRS CAP PROPRIO,1482192000000000000,1487030400000000000,0.600759
CEEB5,JRS CAP PROPRIO,1458691200000000000,1483142400000000000,0.034183
CEEB5,JRS CAP PROPRIO,1470268800000000000,1472083200000000000,0.600759
CEEB5,DIVIDENDO,1434672000000000000,1451433600000000000,0.214132
CEEB5,JRS CAP PROPRIO,1434672000000000000,1451433600000000000,0.19904
CEEB5,JRS CAP PROPRIO,1419897600000000000,1451433600000000000,0.622781
CEGR3,JRS CAP PROPRIO,1702598400000000000,1721865600000000000,0.29459
CEGR3,DIVIDENDO,1682640000000000000,1702598400000000000,0.509451
CEGR3,DIVIDENDO,1682640000000000000,1690416000000000000,0.034878
CEGR3,DIVIDENDO,1682640000000000000,1690416000000000000,0.245667
CEGR3,JRS CAP PROPRIO,1670803200000000000,1690416000000000000,0.265137
CEGR3,DIVIDENDO,1648080000000000000,1671062400000000000,0.449454
CEGR3,DIVIDENDO,1651190400000000000,1671062400000000000,0.449454
CEGR3,JRS CAP PROPRIO,1639008000000000000,1658880000000000000,0.190653
CEGR3,DIVIDENDO,1639008000000000000,1639958400000000000,0.982136
CEGR3,DIVIDENDO,1619740800000000000,1639526400000000000,0.587518
CEGR3,JRS CAP PROPRIO,1619740800000000000,1627603200000000000,0.18105
CEGR3,JRS CAP PROPRIO,1606953600000000000,1627603200000000000,0.18105
CEGR3,DIVIDENDO,1588118400000000000,1608249600000000000,0.098112
CEGR3,DIVIDENDO,1575590400000000000,1608249600000000000,0.554645
CEGR3,JRS CAP PROPRIO,1575590400000000000,1596153600000000000,0.280351
CEGR3,DIVIDENDO,1575590400000000000,1576627200000000000,0.79345
CEGR3,DIVIDENDO,1556150400000000000,1576627200000000000,0.30541
CEGR3,DIVIDENDO,1556150400000000000,1576627200000000000,0.67863
CEGR3,JRS CAP PROPRIO,1544486400000000000,1564444800000000000,0.328019
CEGR3,DIVIDENDO,1524787200000000000,1545177600000000000,0.557071
CEGR3,JRS CAP PROPRIO,1513036800000000000,1532476800000000000,0.31254
CEGR3,DIVIDENDO,1493251200000000000,1513728000000000000,0.488186
CEGR3,JRS CAP PROPRIO,1482192000000000000,1501113600000000000,0.296996
CEGR3,DIVIDENDO,1461715200000000000,1482192000000000000,0.0
CEGR3,JRS CAP PROPRIO,1449100800000000000,1469923200000000000,1e-06
CEGR3,DIVIDENDO,1461715200000000000,1469491200000000000,0.0
CEGR3,DIVIDENDO,1430179200000000000,1450396800000000000,0.001194
CEGR3,DIVIDENDO,1430179200000000000,1438128000000000000,0.001194
CEPE3,DIVIDENDO,1650326400000000000,1672444800000000000,0.33036
CEPE3,DIVIDENDO,1650326400000000000,1672444800000000000,3.418601
CEPE3,JRS CAP PROPRIO,1641427200000000000,1649721600000000000,0.528796
CEPE3,DIVIDENDO,1617840000000000000,1649376000000000000,1.46563
CEPE3,JRS CAP PROPRIO,1609891200000000000,1641427200000000000,1.014733
CEPE3,DIVIDENDO,1618185600000000000,1640563200000000000,1.46563
CEPE3,JRS CAP PROPRIO,1625443200000000000,1629936000000000000,0.48267
CEPE3,JRS CAP PROPRIO,1578268800000000000,1609286400000000000,0.630862
CEPE3,JRS CAP PROPRIO,1530576000000000000,1533081600000000000,0.672222
CEPE3,DIVIDENDO,1491782400000000000,1493164800000000000,0.000111
CEPE3,DIVIDENDO,1461628800000000000,1483142400000000000,0.652265
CEPE3,DIVIDENDO,1461628800000000000,1483142400000000000,0.016582
CEPE3,JRS CAP PROPRIO,1419897600000000000,1451433600000000000,1.020115
CEPE3,DIVIDENDO,1429747200000000000,1431475200000000000,0.110443
CEPE5,DIVIDENDO,1650326400000000000,1672444800000000000,0.33036
CEPE5,DIVIDENDO,1650326400000000000,1672444800000000000,3.418601
CEPE5,JRS CAP PROPRIO,1641427200000000000,1649721600000000000,0.528796
CEPE5,DIVIDENDO,1617840000000000000,1649376000000000000,1.46563
CEPE5,JRS CAP PROPRIO,1609891200000000000,1641427200000000000,1.014733
CEPE5,DIVIDENDO,1618185600000000000,1640563200000000000,1.46563
CEPE5,JRS CAP PROPRIO,1625443200000000000,1629936000000000000,0.48267
CEPE5,JRS CAP PROPRIO,1578268800000000000,1609286400000000000,0.630862
CEPE5,JRS CAP PROPRIO,1530576000000000000,1533081600000000000,0.672222
CEPE5,DIVIDENDO,1491782400000000000,1493164800000000000,0.000111
CEPE5,DIVIDENDO,1461628800000000000,1483142400000000000,0.016582
CEPE5,DIVIDENDO,1461628800000000000,1483142400000000000,0.652265
CEPE5,JRS CAP PROPRIO,1419897600000000000,1451433600000000000,1.020115
CEPE5,DIVIDENDO,1429747200000000000,1431475200000000000,0.110443
CGAS3,JRS CAP PROPRIO,1703635200000000000,1704844800000000000,0.054608
CGAS3,JRS CAP PROPRIO,1695686400000000000,1696550400000000000,0.019221
CGAS3,JRS CAP PROPRIO,1679616000000000000,1680566400000000000,0.127075
CGAS3,DIVIDENDO,1679616000000000000,1680566400000000000,2.954507
CGAS3,JRS CAP PROPRIO,1672012800000000000,1672876800000000000,0.11621
CGAS3,DIVIDENDO,1667433600000000000,1668384000000000000,8.494208
CGAS3,JRS CAP PROPRIO,1663891200000000000,1664841600000000000,0.150903
CGAS3,JRS CAP PROPRIO,1656028800000000000,1656979200000000000,0.070764
CGAS3,JRS CAP PROPRIO,1648080000000000000,1649030400000000000,0.117377
CGAS3,DIVIDENDO,1648080000000000000,1649030400000000000,4.290173
CGAS3,DIVIDENDO,1648080000000000000,1649030400000000000,0.762836
CGAS3,JRS CAP PROPRIO,1639008000000000000,1639958400000000000,0.2175
CGAS3,DIVIDENDO,1639008000000000000,1639958400000000000,0.2175
CGAS3,DIVIDENDO,1612483200000000000,1613520000000000000,0.825114
CGAS3,DIVIDENDO,1612483200000000000,1613520000000000000,0.282826
CGAS3,JRS CAP PROPRIO,1607472000000000000,1608249600000000000,0.205608
CGAS3,DIVIDENDO,1607472000000000000,1608249600000000000,7.180659
CGAS3,DIVIDENDO,1580428800000000000,1581292800000000000,1.003846
CGAS3,JRS CAP PROPRIO,1575849600000000000,1577404800000000000,1.218397
CGAS3,REST CAP DIN,1575849600000000000,1577404800000000000,11.318996
CGAS3,DIVIDENDO,1575849600000000000,1577404800000000000,13.554138
CGAS3,JRS CAP PROPRIO,1546560000000000000,1547683200000000000,0.077995
CGAS3,JRS CAP PROPRIO,1543968000000000000,1545091200000000000,0.971832
CGAS3,DIVIDENDO,1541721600000000000,1542931200000000000,3.385514
CGAS3,JRS CAP PROPRIO,1514246400000000000,1515369600000000000,1.273593
CGAS3,DIVIDENDO,1510272000000000000,1511395200000000000,5.269085
CGAS3,DIVIDENDO,1487548800000000000,1488499200000000000,3.07535
CGAS3,JRS CAP PROPRIO,1482192000000000000,1482969600000000000,1.273204
CGAS3,DIVIDENDO,1455753600000000000,1456444800000000000,9.471862
CGAS3,JRS CAP PROPRIO,1450310400000000000,1451347200000000000,1.443346
CGAS3,DIVIDENDO,1450310400000000000,1450310400000000000,1.06931
CGAS3,DIVIDENDO,1430352000000000000,1431302400000000000,2.632135
CGAS3,JRS CAP PROPRIO,1418256000000000000,1419897600000000000,1.164666
CGAS3,DIVIDENDO,1398643200000000000,1398643200000000000,0.397304
CGAS3,JRS CAP PROPRIO,1386720000000000000,1386720000000000000,0.9188
CGAS3,JRS CAP PROPRIO,1354579200000000000,1354579200000000000,0.580056
CGAS3,DIVIDENDO,1354579200000000000,1354579200000000000,1.053744
CGAS3,JRS CAP PROPRIO,1323907200000000000,1323907200000000000,0.043578
CGAS3,JRS CAP PROPRIO,1321401600000000000,1321401600000000000,0.087157
CGAS3,JRS CAP PROPRIO,1319673600000000000,1319673600000000000,0.130735
CGAS3,JRS CAP PROPRIO,1309219200000000000,1309219200000000000,0.30871
CGAS3,DIVIDENDO,1304035200000000000,1304035200000000000,0.683713
CGAS3,DIVIDENDO,1303948800000000000,1303948800000000000,1.06197
CGAS3,DIVIDENDO,1303948800000000000,1303948800000000000,0.378256
CGAS3,DIVIDENDO,1303948800000000000,1303948800000000000,0.98028
CGAS3,JRS CAP PROPRIO,1292457600000000000,1292457600000000000,0.073176
CGAS3,JRS CAP PROPRIO,1287964800000000000,1287964800000000000,0.077656
CGAS3,DIVIDENDO,1287964800000000000,1287964800000000000,0.40845
CGAS3,JRS CAP PROPRIO,1282867200000000000,1282867200000000000,0.077656
CGAS3,JRS CAP PROPRIO,1277856000000000000,1277856000000000000,0.281187
CGAS3,DIVIDENDO,1272326400000000000,1272326400000000000,0.8169
CGAS3,DIVIDENDO,1272326400000000000,1272326400000000000,0.628181
CGAS3,DIVIDENDO,1272326400000000000,1272326400000000000,0.89859
CGAS3,DIVIDENDO,1269820800000000000,1269820800000000000,0.229563
CGAS3,JRS CAP PROPRIO,1262131200000000000,1262131200000000000,0.03389
CGAS3,JRS CAP PROPRIO,1260230400000000000,1260230400000000000,0.525667
CGAS3,DIVIDENDO,1240444800000000000,1240444800000000000,0.8169
CGAS3,DIVIDENDO,1240444800000000000,1240444800000000000,0.407481
CGAS3,DIVIDENDO,1240444800000000000,1240444800000000000,0.40845
CGAS3,DIVIDENDO,1207785600000000000,1207785600000000000,0.512196
CGAS3,DIVIDENDO,1207785600000000000,1207785600000000000,1.22535
CGAS3,DIVIDENDO,1192492800000000000,1192492800000000000,0.401097
CGAS3,DIVIDENDO,1186617600000000000,1186617600000000000,0.003757
CGAS3,DIVIDENDO,1177545600000000000,1177545600000000000,0.00486
CGAS3,DIVIDENDO,1177545600000000000,1177545600000000000,0.009802
CGAS3,DIVIDENDO,1177545600000000000,1177545600000000000,0.004854
CGAS3,DIVIDENDO,1163635200000000000,1163635200000000000,0.01454
CGAS3,DIVIDENDO,1146182400000000000,1146182400000000000,12.434271
CGAS3,DIVIDENDO,1133136000000000000,1133136000000000000,4.0845
CGAS3,DIVIDENDO,1126483200000000000,1126483200000000000,8.169001
CGAS3,DIVIDENDO,1114387200000000000,1114387200000000000,12.5373
CGAS3,DIVIDENDO,1083196800000000000,1083196800000000000,2.079419
CGAS3,DIVIDENDO,1051228800000000000,1051228800000000000,2.165
CGAS3,DIVIDENDO,1019779200000000000,1019779200000000000,0.001302
CGAS3,DIVIDENDO,988243200000000000,988243200000000000,0.86157
CGAS3,DIVIDENDO,893635200000000000,893635200000000000,0.155453
CGAS5,JRS CAP PROPRIO,1703635200000000000,1704844800000000000,0.060069
CGAS5,JRS CAP PROPRIO,1695686400000000000,1696550400000000000,0.021143
CGAS5,JRS CAP PROPRIO,1679616000000000000,1680566400000000000,0.139783
CGAS5,DIVIDENDO,1679616000000000000,1680566400000000000,3.249957
CGAS5,JRS CAP PROPRIO,1672012800000000000,1672876800000000000,0.127831
CGAS5,DIVIDENDO,1667433600000000000,1668384000000000000,9.343628
CGAS5,JRS CAP PROPRIO,1663891200000000000,1664841600000000000,0.165993
CGAS5,JRS CAP PROPRIO,1656028800000000000,1656979200000000000,0.07784
CGAS5,JRS CAP PROPRIO,1648080000000000000,1649030400000000000,0.129115
CGAS5,DIVIDENDO,1648080000000000000,1649030400000000000,4.71919
CGAS5,DIVIDENDO,1648080000000000000,1649030400000000000,0.839119
CGAS5,JRS CAP PROPRIO,1639008000000000000,1639958400000000000,0.23925
CGAS5,DIVIDENDO,1639008000000000000,1639958400000000000,11.948091
CGAS5,DIVIDENDO,1612483200000000000,1613520000000000000,0.907625
CGAS5,DIVIDENDO,1612483200000000000,1613520000000000000,0.311108
CGAS5,JRS CAP PROPRIO,1607472000000000000,1608249600000000000,0.226169
CGAS5,DIVIDENDO,1607472000000000000,1608249600000000000,7.898725
CGAS5,DIVIDENDO,1580428800000000000,1581292800000000000,1.104231
CGAS5,REST CAP DIN,1575849600000000000,1577404800000000000,11.318996
CGAS5,DIVIDENDO,1575849600000000000,1577404800000000000,14.909552
CGAS5,JRS CAP PROPRIO,1575849600000000000,1577404800000000000,1.340236
CGAS5,JRS CAP PROPRIO,1546560000000000000,1547683200000000000,0.085795
CGAS5,JRS CAP PROPRIO,1543968000000000000,1545091200000000000,1.069015
CGAS5,DIVIDENDO,1541721600000000000,1542931200000000000,3.724066
CGAS5,JRS CAP PROPRIO,1514246400000000000,1515369600000000000,1.400952
CGAS5,DIVIDENDO,1510272000000000000,1511395200000000000,5.795993
CGAS5,DIVIDENDO,1487548800000000000,1488499200000000000,3.382885
CGAS5,JRS CAP PROPRIO,1482192000000000000,1482969600000000000,1.400525
CGAS5,DIVIDENDO,1455753600000000000,1456444800000000000,10.419048
CGAS5,JRS CAP PROPRIO,1450310400000000000,1451347200000000000,1.587681
CGAS5,DIVIDENDO,1450310400000000000,1450310400000000000,1.176241
CGAS5,DIVIDENDO,1430352000000000000,1431302400000000000,2.895349
CGAS5,JRS CAP PROPRIO,1418256000000000000,1419897600000000000,1.281133
CGAS5,DIVIDENDO,1398643200000000000,1398643200000000000,0.437035
CGAS5,JRS CAP PROPRIO,1386720000000000000,1386720000000000000,1.01068
CGAS5,JRS CAP PROPRIO,1354579200000000000,1354579200000000000,0.638061
CGAS5,DIVIDENDO,1354579200000000000,1354579200000000000,1.159118
CGAS5,JRS CAP PROPRIO,1323907200000000000,1323907200000000000,0.047936
CGAS5,JRS CAP PROPRIO,1321401600000000000,1321401600000000000,0.095872
CGAS5,JRS CAP PROPRIO,1319673600000000000,1319673600000000000,0.143809
CGAS5,JRS CAP PROPRIO,1309219200000000000,1309219200000000000,0.339581
CGAS5,DIVIDENDO,1304035200000000000,1304035200000000000,0.752085
CGAS5,DIVIDENDO,1303948800000000000,1303948800000000000,1.168167
CGAS5,DIVIDENDO,1303948800000000000,1303948800000000000,0.416082
CGAS5,DIVIDENDO,1303948800000000000,1303948800000000000,1.078308
CGAS5,JRS CAP PROPRIO,1292457600000000000,1292457600000000000,0.080494
CGAS5,JRS CAP PROPRIO,1287964800000000000,1287964800000000000,0.085422
CGAS5,DIVIDENDO,1287964800000000000,1287964800000000000,0.449295
CGAS5,JRS CAP PROPRIO,1282867200000000000,1282867200000000000,0.085422
CGAS5,JRS CAP PROPRIO,1277856000000000000,1277856000000000000,0.309306
CGAS5,DIVIDENDO,1272326400000000000,1272326400000000000,0.988449
CGAS5,DIVIDENDO,1272326400000000000,1272326400000000000,0.690999
CGAS5,DIVIDENDO,1272326400000000000,1272326400000000000,0.89859
CGAS5,DIVIDENDO,1269820800000000000,1269820800000000000,0.252519
CGAS5,JRS CAP PROPRIO,1262131200000000000,1262131200000000000,0.037279
CGAS5,JRS CAP PROPRIO,1260230400000000000,1260230400000000000,0.578234
CGAS5,DIVIDENDO,1240444800000000000,1240444800000000000,0.89859
CGAS5,DIVIDENDO,1240444800000000000,1240444800000000000,0.448229
CGAS5,DIVIDENDO,1240444800000000000,1240444800000000000,0.449295
CGAS5,DIVIDENDO,1207785600000000000,1207785600000000000,0.563416
CGAS5,DIVIDENDO,1207785600000000000,1207785600000000000,1.347885
CGAS5,DIVIDENDO,1192492800000000000,1192492800000000000,0.000441
CGAS5,DIVIDENDO,1186617600000000000,1186617600000000000,0.004133
CGAS5,DIVIDENDO,1177545600000000000,1177545600000000000,0.005346
CGAS5,DIVIDENDO,1177545600000000000,1177545600000000000,0.010783
CGAS5,DIVIDENDO,1177545600000000000,1177545600000000000,0.005339
CGAS5,DIVIDENDO,1163635200000000000,1163635200000000000,0.015994
CGAS5,DIVIDENDO,1146182400000000000,1146182400000000000,0.013677
CGAS5,DIVIDENDO,1133136000000000000,1133136000000000000,0.004492
CGAS5,DIVIDENDO,1126483200000000000,1126483200000000000,0.008985
CGAS5,DIVIDENDO,1114387200000000000,1114387200000000000,0.013791
CGAS5,DIVIDENDO,1083196800000000000,1083196800000000000,0.002287
CGAS5,DIVIDENDO,1051228800000000000,1051228800000000000,0.002381
CGAS5,DIVIDENDO,1019779200000000000,1019779200000000000,0.001432
CGAS5,DIVIDENDO,988243200000000000,988243200000000000,0.948
CGAS5,DIVIDENDO,893635200000000000,893635200000000000,0.155
CGRA3,JRS CAP PROPRIO,1682467200000000000,1703980800000000000,2.388877
CGRA3,JRS CAP PROPRIO,1671580800000000000,1691971200000000000,0.635244
CGRA3,JRS CAP PROPRIO,1663718400000000000,1685404800000000000,0.620255
CGRA3,JRS CAP PROPRIO,1656547200000000000,1685404800000000000,1.133378
CGRA3,JRS CAP PROPRIO,1640131200000000000,1661126400000000000,0.724776
CGRA3,DIVIDENDO,1647993600000000000,1661126400000000000,0.990073
CGRA3,JRS CAP PROPRIO,1625011200000000000,1653350400000000000,0.627656
CGRA3,JRS CAP PROPRIO,1608854400000000000,1620345600000000000,1.272891
CGRA3,JRS CAP PROPRIO,1609027200000000000,1619740800000000000,1.266301
CGRA3,DIVIDENDO,1584576000000000000,1588204800000000000,0.447415
CGRA3,JRS CAP PROPRIO,1577059200000000000,1588204800000000000,1.304329
CGRA3,JRS CAP PROPRIO,1545868800000000000,1556582400000000000,1.09688
CGRA3,JRS CAP PROPRIO,1514419200000000000,1525046400000000000,1.2888
CGRA3,JRS CAP PROPRIO,1482451200000000000,1493510400000000000,1.175299
CGRA3,JRS CAP PROPRIO,1450396800000000000,1461974400000000000,0.715197
CGRA4,JRS CAP PROPRIO,1682467200000000000,1703980800000000000,2.388877
CGRA4,JRS CAP PROPRIO,1663718400000000000,1685404800000000000,0.620255
CGRA4,JRS CAP PROPRIO,1656547200000000000,1685404800000000000,1.133378
CGRA4,DIVIDENDO,1647993600000000000,1661126400000000000,0.990073
CGRA4,JRS CAP PROPRIO,1640131200000000000,1661126400000000000,0.724776
CGRA4,JRS CAP PROPRIO,1625011200000000000,1653350400000000000,0.627656
CGRA4,JRS CAP PROPRIO,1608854400000000000,1620345600000000000,1.272891
CGRA4,JRS CAP PROPRIO,1609027200000000000,1619740800000000000,1.266301
CGRA4,DIVIDENDO,1584576000000000000,1588204800000000000,0.447415
CGRA4,JRS CAP PROPRIO,1577059200000000000,1588204800000000000,1.304329
CGRA4,JRS CAP PROPRIO,1545868800000000000,1556582400000000000,1.09688
CGRA4,JRS CAP PROPRIO,1514419200000000000,1525046400000000000,1.2888
CGRA4,JRS CAP PROPRIO,1482451200000000000,1493510400000000000,1.175299
CGRA4,JRS CAP PROPRIO,1450396800000000000,1461974400000000000,0.715197
CIEL3,JRS CAP PROPRIO,1710460800000000000,1714435200000000000,0.151704
CIEL3,JRS CAP PROPRIO,1703721600000000000,1706659200000000000,0.066497
CIEL3,JRS CAP PROPRIO,1699315200000000000,1700697600000000000,0.07108
CIEL3,JRS CAP PROPRIO,1691452800000000000,1692662400000000000,0.073029
CIEL3,JRS CAP PROPRIO,1683158400000000000,1684368000000000000,0.072889
CIEL3,JRS CAP PROPRIO,1671753600000000000,1674777600000000000,0.088703
CIEL3,JRS CAP PROPRIO,1668038400000000000,1669248000000000000,0.055245
CIEL3,JRS CAP PROPRIO,1660089600000000000,1663891200000000000,0.083219
CIEL3,JRS CAP PROPRIO,1652140800000000000,1653350400000000000,0.024207
CIEL3,JRS CAP PROPRIO,1640736000000000000,1644537600000000000,0.087258
CIEL3,JRS CAP PROPRIO,1636329600000000000,1637884800000000000,0.027685
CIEL3,JRS CAP PROPRIO,1628121600000000000,1629331200000000000,0.023567
CIEL3,JRS CAP PROPRIO,1619740800000000000,1620864000000000000,0.031525
CIEL3,JRS CAP PROPRIO,1609200000000000000,1613520000000000000,0.055951
CIEL3,DIVIDENDO,1612137600000000000,1613520000000000000,0.005522
CIEL3,JRS CAP PROPRIO,1580342400000000000,1581552000000000000,0.008912
CIEL3,JRS CAP PROPRIO,1577664000000000000,1581552000000000000,0.021048
CIEL3,JRS CAP PROPRIO,1572912000000000000,1574035200000000000,0.015482
CIEL3,JRS CAP PROPRIO,1569283200000000000,1574035200000000000,0.02879
CIEL3,JRS CAP PROPRIO,1568246400000000000,1569542400000000000,0.000737
CIEL3,DIVIDENDO,1568246400000000000,1569542400000000000,0.002651
CIEL3,JRS CAP PROPRIO,1561593600000000000,1569542400000000000,0.049418
CIEL3,DIVIDENDO,1560211200000000000,1561593600000000000,0.079959
CIEL3,JRS CAP PROPRIO,1553731200000000000,1561593600000000000,0.054471
CIEL3,DIVIDENDO,1550793600000000000,1552262400000000000,0.261399
CIEL3,JRS CAP PROPRIO,1545177600000000000,1552262400000000000,0.060974
CIEL3,DIVIDENDO,1544745600000000000,1545782400000000000,0.266189
